activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,202750,[],CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,,,BAO_0000190,BAO_0000251,microsome format,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H](O)CCC[C@@]43C)[C@@H]1CCC2=O,,,CHEMBL1134295,J. Med. Chem.,2001.0,"{'bei': '21.03', 'le': '0.39', 'lle': '2.19', 'sei': '16.26'}",CHEMBL3349856,,CHEMBL3349856,6.07,0,http://www.openphacts.org/units/Nanomolar,260390,=,1,1,=,,IC50,nM,,860.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.86
,202752,[],CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,,,BAO_0000190,BAO_0000251,microsome format,CO[C@H]1CCC[C@@]2(CO)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1134295,J. Med. Chem.,2001.0,,CHEMBL1630275,,CHEMBL1630275,3.82,1,http://www.openphacts.org/units/Nanomolar,260405,=,1,1,=,,IC50,nM,,150000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,150.0
,203935,[],CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,,,BAO_0000190,BAO_0000251,microsome format,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,,,CHEMBL1134295,J. Med. Chem.,2001.0,"{'bei': '19.80', 'le': '0.37', 'lle': '3.18', 'sei': '10.48'}",CHEMBL1630267,,CHEMBL1630267,6.03,1,http://www.openphacts.org/units/Nanomolar,260402,=,1,1,=,,IC50,nM,,940.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.94
,204709,[],CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,,,CHEMBL1123885,J. Med. Chem.,1987.0,"{'bei': '18.40', 'le': '0.35', 'lle': '1.97', 'sei': '11.59'}",CHEMBL38439,,CHEMBL38439,5.82,0,http://www.openphacts.org/units/Nanomolar,62517,=,1,1,=,,IC50,nM,,1500.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.5
,204711,[],CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,CC1(c2ccncc2)CCC(=O)NC1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123885,J. Med. Chem.,1987.0,,CHEMBL38510,,CHEMBL38510,,0,http://www.openphacts.org/units/Nanomolar,62512,=,1,1,=,,IC50,nM,,245000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,245.0
,205065,[],CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,O=C1/C(=C/c2cc[nH]n2)CCc2ccccc21,,,CHEMBL1129578,J. Med. Chem.,1996.0,"{'bei': '21.16', 'le': '0.38', 'lle': '2.12', 'sei': '10.37'}",CHEMBL415753,,CHEMBL415753,4.75,0,http://www.openphacts.org/units/Nanomolar,332117,=,1,1,=,,IC50,nM,,18000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,18.0
,205144,[],CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,,,BAO_0000190,BAO_0000251,microsome format,C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@@]43C)[C@@H]1CCC2=O,,,CHEMBL1134295,J. Med. Chem.,2001.0,"{'bei': '22.72', 'le': '0.43', 'lle': '2.67', 'sei': '17.57'}",CHEMBL3349864,,CHEMBL3349864,6.55,0,http://www.openphacts.org/units/Nanomolar,260394,=,1,1,=,,IC50,nM,,280.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.28
,205146,[],CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,,,BAO_0000190,BAO_0000251,microsome format,C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43C)[C@@H]1CCC2=O,,,CHEMBL1134295,J. Med. Chem.,2001.0,"{'bei': '23.30', 'le': '0.44', 'lle': '2.84', 'sei': '18.02'}",CHEMBL1629806,,CHEMBL1629806,6.72,1,http://www.openphacts.org/units/Nanomolar,260404,=,1,1,=,,IC50,nM,,190.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.19
,207551,[],CHEMBL666792,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,O=C1c2ccccc2CCC1C(O)c1cccnn1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1129578,J. Med. Chem.,1996.0,,CHEMBL169664,,CHEMBL169664,,0,http://www.openphacts.org/units/Nanomolar,332126,>,1,1,>,,IC50,nM,,250000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,250.0
,207554,[],CHEMBL666792,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,O=C1c2ccccc2CCC1C(O)c1ccnnc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1129578,J. Med. Chem.,1996.0,,CHEMBL168762,,CHEMBL168762,,0,http://www.openphacts.org/units/Nanomolar,332125,>,1,1,>,,IC50,nM,,250000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,250.0
,208308,[],CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,CCCC1(c2ccncc2)CCC(=O)NC1=O,,,CHEMBL1123885,J. Med. Chem.,1987.0,"{'bei': '22.48', 'le': '0.42', 'lle': '3.66', 'sei': '8.84'}",CHEMBL275594,,CHEMBL275594,5.22,0,http://www.openphacts.org/units/Nanomolar,62511,=,1,1,=,,IC50,nM,,6000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,6.0
,208311,[],CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,CCN1C(=O)CCC(CC)(c2ccncc2)C1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123885,J. Med. Chem.,1987.0,,CHEMBL39781,,CHEMBL39781,,0,http://www.openphacts.org/units/Nanomolar,62506,=,1,1,=,,IC50,nM,,385000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,385.0
,208708,[],CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,O=C1/C(=C/c2cnccn2)CCc2ccccc21,,,CHEMBL1129578,J. Med. Chem.,1996.0,"{'bei': '18.71', 'le': '0.34', 'lle': '1.73', 'sei': '10.32'}",CHEMBL413344,,CHEMBL413344,4.42,0,http://www.openphacts.org/units/Nanomolar,332113,=,1,1,=,,IC50,nM,,38000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,38.0
,208723,[],CHEMBL666792,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,O=C1c2ccccc2CCC1C(O)c1ccncn1,,,CHEMBL1129578,J. Med. Chem.,1996.0,"{'bei': '17.97', 'le': '0.33', 'lle': '2.61', 'sei': '7.24'}",CHEMBL168444,,CHEMBL168444,4.57,0,http://www.openphacts.org/units/Nanomolar,332124,=,1,1,=,,IC50,nM,,27000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,27.0
,209409,[],CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCC1(c2ccncc2)CCC(=O)NC1=O,,,CHEMBL1123885,J. Med. Chem.,1987.0,"{'bei': '21.52', 'le': '0.40', 'lle': '3.26', 'sei': '9.49'}",CHEMBL288712,,CHEMBL288712,5.60,0,http://www.openphacts.org/units/Nanomolar,62509,=,1,1,=,,IC50,nM,,2500.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,2.5
,209850,[],CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,O=C1/C(=C/c2cncs2)CCc2ccccc21,,,CHEMBL1129578,J. Med. Chem.,1996.0,"{'bei': '24.69', 'le': '0.48', 'lle': '2.60', 'sei': '19.89'}",CHEMBL169086,,CHEMBL169086,5.96,0,http://www.openphacts.org/units/Nanomolar,332118,=,1,1,=,,IC50,nM,,1100.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.1
,209854,[],CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(C2C3CCc4ccccc4C32)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1129578,J. Med. Chem.,1996.0,,CHEMBL168700,,CHEMBL168700,,0,http://www.openphacts.org/units/Nanomolar,332114,>,1,1,>,,IC50,nM,,250000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,250.0
,212223,[],CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ncc(/C=C2\CCc3ccccc3C2=O)s1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1129578,J. Med. Chem.,1996.0,,CHEMBL355681,,CHEMBL355681,,0,http://www.openphacts.org/units/Nanomolar,332119,>,1,1,>,,IC50,nM,,250000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,250.0
,214116,[],CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,,,CHEMBL1123885,J. Med. Chem.,1987.0,"{'bei': '17.76', 'le': '0.33', 'lle': '1.72', 'sei': '9.52'}",CHEMBL289766,,CHEMBL289766,5.62,0,http://www.openphacts.org/units/Nanomolar,62518,=,1,1,=,,IC50,nM,,2400.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,2.4
,214542,[],CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,,,BAO_0000190,BAO_0000251,microsome format,C[C@]12CC[C@H]3[C@@H](C[C@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,,,CHEMBL1134295,J. Med. Chem.,2001.0,"{'bei': '19.23', 'le': '0.36', 'lle': '3.00', 'sei': '10.18'}",CHEMBL1630266,,CHEMBL1630266,5.85,0,http://www.openphacts.org/units/Nanomolar,260397,=,1,1,=,,IC50,nM,,1400.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.4
,216915,[],CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,,,BAO_0000190,BAO_0000251,microsome format,CC(=O)O[C@@H]1CCC[C@@]2(C)C1=CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,,,CHEMBL1134295,J. Med. Chem.,2001.0,"{'bei': '18.62', 'le': '0.35', 'lle': '1.70', 'sei': '14.19'}",CHEMBL2111917,,CHEMBL2111917,6.16,0,http://www.openphacts.org/units/Nanomolar,260393,=,1,1,=,,IC50,nM,,700.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.7
,218905,[],CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCCCCN1C(=O)CCC(CC)(c2ccncc2)C1=O,,,CHEMBL1123885,J. Med. Chem.,1987.0,"{'bei': '13.95', 'le': '0.26', 'lle': '-0.02', 'sei': '9.95'}",CHEMBL39840,,CHEMBL39840,5.00,0,http://www.openphacts.org/units/Nanomolar,62514,=,1,1,=,,IC50,nM,,10000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,10.0
,219244,[],CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,O=C1/C(=C/c2ccccn2)CCc2ccccc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1129578,J. Med. Chem.,1996.0,,CHEMBL424203,,CHEMBL424203,,0,http://www.openphacts.org/units/Nanomolar,332134,>,1,1,>,,IC50,nM,,250000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,250.0
,219383,[],CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,,,BAO_0000190,BAO_0000251,microsome format,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2=O,,,CHEMBL1134295,J. Med. Chem.,2001.0,"{'bei': '17.89', 'le': '0.34', 'lle': '1.28', 'sei': '13.84'}",CHEMBL1630911,,CHEMBL1630911,5.16,1,http://www.openphacts.org/units/Nanomolar,260398,=,1,1,=,,IC50,nM,,6900.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,6.9
,220137,[],CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,CCCCC1(c2ccncc2)CCC(=O)NC1=O,,,CHEMBL1123885,J. Med. Chem.,1987.0,"{'bei': '21.92', 'le': '0.41', 'lle': '3.45', 'sei': '9.14'}",CHEMBL40125,,CHEMBL40125,5.40,0,http://www.openphacts.org/units/Nanomolar,62510,=,1,1,=,,IC50,nM,,4000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,4.0
,220476,[],CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,O=C1/C(=C/c2ccccc2)CCc2ccccc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1129578,J. Med. Chem.,1996.0,,CHEMBL28689,,CHEMBL28689,,0,http://www.openphacts.org/units/Nanomolar,332111,>,1,1,>,,IC50,nM,,250000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,250.0
,220480,[],CHEMBL661699,In vitro inhibitory activity against Cytochrome P450 19A1 using human placental microsomes.,B,,,BAO_0000190,BAO_0000019,assay format,O=C1/C(=C/c2ccsc2)CCc2ccccc21,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1129578,J. Med. Chem.,1996.0,,CHEMBL166974,,CHEMBL166974,,0,http://www.openphacts.org/units/Nanomolar,332120,>,1,1,>,,IC50,nM,,250000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,250.0
,220553,[],CHEMBL666789,Inhibition of aromatase activity in human placental microsomes determined by radiometric assay,B,,,BAO_0000190,BAO_0000251,microsome format,C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43C)[C@@H]1CCC2=O,,,CHEMBL1134295,J. Med. Chem.,2001.0,"{'bei': '22.69', 'le': '0.42', 'lle': '1.27', 'sei': '36.21'}",CHEMBL2311169,,CHEMBL2311169,6.18,0,http://www.openphacts.org/units/Nanomolar,260399,=,1,1,=,,IC50,nM,,660.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.66
,221319,[],CHEMBL666799,Inhibitory activity against human placental cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,,,CHEMBL1123885,J. Med. Chem.,1987.0,"{'bei': '21.43', 'le': '0.40', 'lle': '2.97', 'sei': '10.97'}",CHEMBL38472,,CHEMBL38472,6.48,0,http://www.openphacts.org/units/Nanomolar,62520,=,1,1,=,,IC50,nM,,330.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.33
,221322,[],CHEMBL666800,Inhibition of human placental cytochrome P450 19A1 with androstenedione,B,,,BAO_0000190,BAO_0000019,assay format,CCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,,,CHEMBL1123885,J. Med. Chem.,1987.0,"{'bei': '20.57', 'le': '0.39', 'lle': '2.71', 'sei': '10.53'}",CHEMBL38472,,CHEMBL38472,6.22,0,http://www.openphacts.org/units/Nanomolar,62520,=,1,1,=,,IC50,nM,,600.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.6
,248662,[],CHEMBL664327,Inhibition of heterologously expressed human Cytochrome P450 19A1 at 100 uM,B,,,BAO_0000190,BAO_0000357,single protein format,CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,,,CHEMBL1130195,J. Med. Chem.,1997.0,,CHEMBL276140,,CHEMBL276140,,0,http://www.openphacts.org/units/Nanomolar,221922,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,100.0
,260935,[],CHEMBL664325,Inhibition of heterologously expressed human Cytochrome P450 19A1 at 100 uM,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,,,CHEMBL1130195,J. Med. Chem.,1997.0,,CHEMBL297784,,CHEMBL297784,,0,http://www.openphacts.org/units/Nanomolar,221920,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,100.0
,260946,[],CHEMBL664327,Inhibition of heterologously expressed human Cytochrome P450 19A1 at 100 uM,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,,,CHEMBL1130195,J. Med. Chem.,1997.0,,CHEMBL14563,SB-242084,CHEMBL14563,,0,http://www.openphacts.org/units/Nanomolar,221923,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,100.0
,271716,[],CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,,,BAO_0000190,BAO_0000019,assay format,O=C1CC(c2ccccc2)Oc2ccccc21,,,CHEMBL1135267,Bioorg. Med. Chem. Lett.,2002.0,"{'bei': '20.27', 'le': '0.37', 'lle': '1.16', 'sei': '17.28'}",CHEMBL274318,FLAVANONE,CHEMBL274318,4.54,0,http://www.openphacts.org/units/Nanomolar,6732,=,1,1,=,,IC50,nM,,28500.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,28.5
,273661,[],CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,C#CC[C@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,,,CHEMBL1130177,J. Med. Chem.,1997.0,"{'bei': '21.67', 'le': '0.40', 'lle': '2.78', 'sei': '19.70'}",CHEMBL113739,,CHEMBL113739,6.73,0,http://www.openphacts.org/units/Nanomolar,208886,=,1,1,=,,IC50,nM,,187.5,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,187.5
,276093,[],CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,C#CC[C@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,,,CHEMBL1130177,J. Med. Chem.,1997.0,"{'bei': '20.82', 'le': '0.38', 'lle': '2.41', 'sei': '19.78'}",CHEMBL113121,,CHEMBL113121,6.75,0,http://www.openphacts.org/units/Nanomolar,208884,=,1,1,=,,IC50,nM,,176.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,176.0
,280181,[],CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2c(c1)OC(c1ccccc1)/C(=C\c1ccncc1)C2=O,,,CHEMBL1135267,Bioorg. Med. Chem. Lett.,2002.0,"{'bei': '18.08', 'le': '0.33', 'lle': '1.72', 'sei': '12.82'}",CHEMBL10137,,CHEMBL10137,6.21,1,http://www.openphacts.org/units/Nanomolar,6731,=,1,1,=,,IC50,nM,,620.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.62
,280184,[],CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,,,BAO_0000190,BAO_0000019,assay format,O=C1/C(=C\c2ccncc2)C(c2ccccc2)Oc2ccccc21,,,CHEMBL1135267,Bioorg. Med. Chem. Lett.,2002.0,"{'bei': '17.49', 'le': '0.31', 'lle': '1.00', 'sei': '13.99'}",CHEMBL10072,,CHEMBL10072,5.48,0,http://www.openphacts.org/units/Nanomolar,6733,=,1,1,=,,IC50,nM,,3300.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,3.3
,281039,[],CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,C#CC[C@@H]1CC2C3CCC(=O)C3(C)CCC2C2(C)CCC(=O)C=C12,,,CHEMBL1130177,J. Med. Chem.,1997.0,"{'bei': '23.14', 'le': '0.43', 'lle': '3.17', 'sei': '21.99'}",CHEMBL113082,,CHEMBL113082,7.51,0,http://www.openphacts.org/units/Nanomolar,208882,=,1,1,=,,IC50,nM,,31.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,31.0
,282651,[],CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,,,CHEMBL1135267,Bioorg. Med. Chem. Lett.,2002.0,"{'bei': '20.04', 'le': '0.37', 'lle': '1.70', 'sei': '14.35'}",CHEMBL9687,,CHEMBL9687,5.10,1,http://www.openphacts.org/units/Nanomolar,6730,=,1,1,=,,IC50,nM,,8000.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,8.0
,287165,[],CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,,,BAO_0000190,BAO_0000019,assay format,O=C1/C(=C/c2ccncc2)C(c2ccccc2)Oc2ccccc21,,,CHEMBL1135267,Bioorg. Med. Chem. Lett.,2002.0,"{'bei': '19.46', 'le': '0.35', 'lle': '1.62', 'sei': '15.56'}",CHEMBL10026,,CHEMBL10026,6.10,1,http://www.openphacts.org/units/Nanomolar,6729,=,1,1,=,,IC50,nM,,800.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.8
,289323,[],CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,C#CC[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,,,CHEMBL1130177,J. Med. Chem.,1997.0,"{'bei': '23.35', 'le': '0.43', 'lle': '3.16', 'sei': '21.24'}",CHEMBL2105261,PLOMESTANE,CHEMBL2105261,7.25,0,http://www.openphacts.org/units/Nanomolar,208885,=,1,1,=,,IC50,nM,,56.2,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,56.2
,290938,[],CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,,,BAO_0000190,BAO_0000019,assay format,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,Potential transcription error,"Values appear to be an order of magnitude different from previously reported, so units may be incorrect",CHEMBL1135267,Bioorg. Med. Chem. Lett.,2002.0,,CHEMBL488,AMINOGLUTETHIMIDE,CHEMBL488,5.28,1,http://www.openphacts.org/units/Nanomolar,6735,=,1,1,=,,IC50,nM,,5200.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,5.2
,299356,[],CHEMBL663238,Inhibition of human placental microsome Cytochrome P450 19A1,B,,,BAO_0000190,BAO_0000019,assay format,C#CC[C@@H]1CC2C(CCC3(C)C(=O)CCC23)C2CCC(=O)C=C21,,,CHEMBL1130177,J. Med. Chem.,1997.0,"{'bei': '21.13', 'le': '0.39', 'lle': '2.61', 'sei': '19.22'}",CHEMBL109211,,CHEMBL109211,6.56,0,http://www.openphacts.org/units/Nanomolar,208883,=,1,1,=,,IC50,nM,,275.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,275.0
,302337,[],CHEMBL666797,"In vitro inhibition of [1,2,6,7-3H]-androstenedione binding to human placental microsome cytochrome P450 19A1",B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2c(c1)OC(c1ccccc1)/C(=C/c1ccncc1)C2=O,,,CHEMBL1135267,Bioorg. Med. Chem. Lett.,2002.0,"{'bei': '16.88', 'le': '0.30', 'lle': '1.31', 'sei': '11.97'}",CHEMBL267508,,CHEMBL267508,5.80,0,http://www.openphacts.org/units/Nanomolar,6734,=,1,1,=,,IC50,nM,,1600.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,1.6
